x_term,y_term,correlation,p_value,significance
promotion:fu3,#7:buchteil:digital:medien,-0.14982958701506827,3.472555297720019e-20,Signifikant
promotion:fu3,#7:konferenz-paper:digital:medien,0.07044744690563581,1.6464100999136714e-05,Signifikant
promotion:fu3,#8:zeitschriftenartikel:blended:learning,0.011392631100523751,0.4865167309838692,Nicht signifikant
promotion:fu3,#8:buch:blended:learning,-0.011699203377818077,0.47486472180266004,Nicht signifikant
promotion:fu3,#8:buchteil:blended:learning,-0.01469361065961455,0.36945102836949945,Nicht signifikant
promotion:fu3,#8:konferenz-paper:blended:learning,-0.005226430531066486,0.7495588119330434,Nicht signifikant
promotion:fu3,#9:zeitschriftenartikel:digital:lernen,0.2892808459874166,7.069498495846524e-73,Signifikant
promotion:fu3,#9:buch:digital:lernen,-0.02493524326973595,0.1277018962004907,Nicht signifikant
promotion:fu3,#9:buchteil:digital:lernen,-0.019577625993925193,0.23174600145560081,Nicht signifikant
promotion:fu3,#9:konferenz-paper:digital:lernen,-0.005226430531066487,0.7495588119330434,Nicht signifikant
promotion:fu3,#a:zeitschriftenartikel:online:lernen,0.01650829824421883,0.31328187582570466,Nicht signifikant
promotion:fu3,#a:buch:online:lernen,-0.007393270784337704,0.6515780444528122,Nicht signifikant
promotion:fu3,#a:buchteil:online:lernen,0.023371369530590817,0.15338764818077097,Nicht signifikant
promotion:fu3,#a:konferenz-paper:online:lernen,-0.003695149307529032,0.8214406439874304,Nicht signifikant
promotion:fu3,#b:zeitschriftenartikel:online:learning,-0.018458937156851936,0.25951944011933337,Nicht signifikant
promotion:fu3,#b:buch:online:learning,-0.0036951493075290313,0.8214406439874304,Nicht signifikant
promotion:fu3,#b:buchteil:online:learning,-0.03028442426047697,0.06429468074900228,Nicht signifikant
promotion:fu3,#b:konferenz-paper:online:learning,-0.012819278918191679,0.43362372102535324,Nicht signifikant
promotion:fu4a,#0:zeitschriftenartikel:digital:learning,0.006337034117453642,0.6987146677687649,Nicht signifikant
promotion:fu4a,#0:buch:digital:learning,-0.01993427603007161,0.22335202605871482,Nicht signifikant
promotion:fu4a,#0:buchteil:digital:learning,-0.04788303358073958,0.003430533189091119,Signifikant
promotion:fu4a,#0:konferenz-paper:digital:learning,0.011110390494157088,0.49737906733718423,Nicht signifikant
promotion:fu4a,#1:zeitschriftenartikel:learning:management:system,0.011078901838897832,0.4985988976689027,Nicht signifikant
promotion:fu4a,#1:buch:learning:management:system,-0.006136167093804958,0.7078187090966871,Nicht signifikant
promotion:fu4a,#1:buchteil:learning:management:system,-0.006569161242342253,0.688247575686335,Nicht signifikant
promotion:fu4a,#1:konferenz-paper:learning:management:system,0.03108643576656653,0.05754466844969526,Nicht signifikant
promotion:fu4a,#2:zeitschriftenartikel:online:lernplattform,0.019871621105724106,0.22481068711284105,Nicht signifikant
promotion:fu4a,#3:zeitschriftenartikel:online:lernumgebung,0.011110390494157088,0.49737906733718423,Nicht signifikant
